track_id,track_name,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,duration_ms,key,valence,speechiness,mode
7jwvnvnwlcp3zRGto4CUwV,Lonely World,0.272,0.216,0.629,124.924,0.0744,-7.249,0.189,287867,7,0.145,0.0504,0
12RMPmcliWCfzKuYRtHuxl,Joyous,0.405,0.697,0.518,142.813,0.874,-10.063,0.119,398080,7,0.306,0.0602,1
5EeNRe6Fi29tTrssVzl4dw,Epoch,0.559,0.0711,0.743,119.981,0.9,-9.447,0.152,345387,1,0.264,0.0532,1
5NzTuEPCeELi0mMAKFOdBD,Wejene Aola,0.58,0.0024,0.732,89.997,0.0118,-5.875,0.142,216533,7,0.459,0.0902,1
7IpnYPoeHA94ZAuCmPhgBx,Dollar,0.518,0.507,0.638,96.797,1.75e-05,-5.278,0.087,216987,11,0.475,0.054,1
58iaa4IU9JZKDZlFf2Vf7U,All Around the World,0.733,0.0335,0.6,75.021,0.0221,-6.872,0.101,215869,1,0.154,0.119,1
74zI09acHC2xIoQ0odMA0p,With Me Now,0.718,0.765,0.487,146.994,0.0638,-14.169,0.0968,192965,8,0.481,0.136,0
5H4PAvtkfCt9CgbtKgoX04,On Our Way Home,0.53,0.0465,0.89,172.013,0.0819,-7.818,0.272,337842,0,0.477,0.0584,1
0FcbbziqSfblMsKJbtPKU8,The Way That You Like,0.766,0.0444,0.499,113.97,0.662,-9.422,0.104,225831,8,0.113,0.035,1
5RUs0R1k2KUHiWqkE2RFxr,Life’s Dancers - Floating Points Remix,0.632,0.0927,0.474,112.098,0.819,-11.487,0.114,581996,8,0.112,0.0411,0
1DiiqCzEiNPP1qHBvXXWxw,Step 2001,0.801,0.151,0.872,140.018,0.0,-6.73,0.251,205714,10,0.912,0.334,1
6ZgIoVt0NWOZp7MN0K75wf,Bullnose Step,0.559,0.037,0.708,139.994,0.934,-11.744,0.11,240000,4,0.0426,0.0344,0
0r79jMZuI51tbG6csFIhWl,Yo Chavez,0.361,0.526,0.269,132.854,0.755,-17.181,0.134,239480,0,0.0373,0.042,1
21230g6OTpmKd7cuGbzoOy,Nocturne 3,0.567,0.609,0.128,110.956,0.926,-20.462,0.274,219480,10,0.0925,0.0408,0
6GEKYH0IF0jDkev9u1I7hg,Cubist Camouflage,0.441,0.978,0.244,121.329,0.944,-17.925,0.105,160707,6,0.727,0.0343,1
68hNg5ky3kfciugPW5MAfa,In the Dust of This Planet,0.59,0.054,0.703,117.001,0.915,-11.879,0.108,479747,7,0.175,0.0374,1
3zrzWaSPLL8zEYvbHiMQUR,Bismillah,0.389,0.881,0.836,89.87,0.619,-6.829,0.0991,485227,1,0.696,0.085,1
5dzCLmga8b5wBFzneVhoRz,Time Moves Slowly (feat. Samuel T. Herring),0.612,0.479,0.375,139.93,0.0357,-10.916,0.102,273864,11,0.331,0.054,0
0WFFNZF1ltpGbhkJREgJ8x,Licht,0.511,0.0362,0.527,122.948,0.884,-10.514,0.0954,319872,5,0.119,0.0349,0
4O0AvFe6sEMyIewBw4ALaA,Empathy,0.207,0.643,0.254,132.189,0.00333,-13.835,0.118,217847,9,0.0399,0.033,0
0A6Ex80dxSp8JP545CR34i,Desirée,0.422,0.446,0.812,118.003,0.000269,-7.025,0.373,180638,9,0.657,0.176,0
1z2PN9Fcm4gKorXvTx8Vsc,The Gateway,0.69,0.411,0.805,136.955,0.00312,-4.833,0.0807,192705,10,0.184,0.0463,1
0dNffOIQTFFfv6xLzBn42x,Under The Sun,0.348,0.675,0.334,167.943,0.952,-17.459,0.226,390844,8,0.328,0.129,1
2el1cPm0N9Zshgdg4p90Nd,Postpartum - Dorian Concept Remix,0.55,0.148,0.623,130.062,0.778,-8.621,0.143,252641,8,0.452,0.0318,0
4IMGD5qeSALNHn2U31YxiE,Hit The Breaks (Main Mix),0.705,0.00355,0.876,120.029,0.921,-5.906,0.0538,275113,7,0.173,0.0488,1
4YXrotEiEDQtmVdugutstF,9 Years - DJ Koze Remix,0.806,0.00157,0.521,120.0,0.67,-9.095,0.0425,600613,1,0.165,0.0644,1
5xqEHUDsehbdVtiplRu3o0,Timewave Zero,0.29,0.0124,0.817,147.644,0.892,-7.3,0.0794,162981,11,0.623,0.038,0
2MzJscyC6vlr7zRXKJ1IIr,Kotos,0.794,0.341,0.283,136.039,0.643,-17.359,0.282,238920,7,0.0755,0.201,1
4vXZNlgq2B0XXRwkQTfdQP,Ouvert,0.562,0.0665,0.81,164.025,0.837,-9.014,0.235,305786,0,0.318,0.0547,0
5UFtKaL5KBumqv4tpgdm0p,Laputa (Taylor McFerrin Remix feat. Anderson .Paak),0.453,0.271,0.655,106.222,0.0,-7.709,0.118,244240,5,0.492,0.302,0
63oso9rTok02rrM2jj8JRS,Paradisea,0.724,0.00324,0.904,119.977,0.814,-7.266,0.285,398337,5,0.807,0.036,0
5qDqu7fMGVPGfPYTmrtNKX,Hide On The Treads 3,0.288,0.902,0.476,81.762,0.9,-9.989,0.0726,129053,0,0.119,0.0293,0
3UzSfFhvQr3EUnmoRnCGu5,A Delicate Balance,0.112,0.609,0.409,179.494,0.922,-11.733,0.0991,291027,9,0.0361,0.0441,1
3ly7BumjC9xoOKRM2UPHC1,Beautiful People,0.472,0.855,0.304,183.892,0.903,-19.755,0.0993,362051,2,0.317,0.0323,0
28UYIs4bHvBYqc9YiHqFZd,Drone Bomb Me,0.452,0.178,0.48,136.603,0.00065,-7.533,0.136,250978,6,0.0579,0.0316,0
3fp4QHNFEOqaJXXP2oJ1qq,J.B.Y.,0.646,0.657,0.634,95.019,0.852,-9.657,0.109,316304,7,0.124,0.0429,0
2V539MV3mX2iNjpaalJeqH,20:17,0.363,0.986,0.0225,109.115,0.904,-29.095,0.319,355228,3,0.179,0.0395,1
0psuMM27UzXPXyWIApcdMg,Nebula,0.0638,0.884,0.35,61.838,0.901,-10.45,0.123,334213,11,0.0391,0.0398,0
31XR0F9W0FDJkDSjCBgCTR,Sadeo,0.475,0.906,0.393,98.878,0.00145,-11.273,0.18,309388,0,0.0764,0.032,1
3bPlMzfHJMYqdAC80NLPTb,Remember the Rain,0.519,0.74,0.402,136.062,0.0199,-8.963,0.108,280063,6,0.51,0.0304,1
6yiAkllub2vnDy4YQdwAPy,JNT - Original Mix,0.687,0.0797,0.544,122.803,0.873,-9.036,0.109,346867,8,0.0896,0.0779,1
7Gmyfr90pUYuwbTyJxcfDq,Ritual,0.561,0.676,0.245,176.223,0.581,-6.944,0.113,348853,10,0.308,0.0292,0
6UP76dE8ic5pkBSkLn9Gwb,Time Eater,0.383,0.0781,0.908,119.958,0.816,-6.741,0.181,298152,6,0.356,0.0578,1
0MfC7MIMsyGtqVQseM6Ywt,KAYA,0.559,0.0429,0.473,115.884,0.0199,-9.52,0.115,221366,11,0.452,0.0413,1
0aHyfO1gb7HsZhtZhgwE1o,Desmond's Empire,0.537,0.0255,0.611,117.884,0.0921,-10.691,0.133,276246,11,0.174,0.0509,1
3mWYUNhU5nNxi9oBL5VXql,The Circle,0.695,0.275,0.84,174.024,0.00162,-9.378,0.104,209613,11,0.862,0.136,1
295WburT6J6NrX3DUBTWCf,Ghomrassen,0.311,0.364,0.84,79.048,0.0809,-5.183,0.641,310080,7,0.139,0.0866,0
2nzHSd02748Zu9eMpkG2Y3,Super étoile,0.319,0.974,0.306,151.759,0.864,-17.809,0.107,235067,9,0.823,0.0361,0
7oYXoqBcKmijPfyAv0VS0G,It Means I Love You,0.725,0.0791,0.639,159.999,0.591,-8.895,0.0951,281733,7,0.636,0.0956,1
3hi8BVe4PZFpHuVQUGB2bY,Mechanical Turk (Courtesy of Karpov not Kasparov),0.625,0.0182,0.633,113.022,0.771,-13.052,0.0499,535724,2,0.676,0.0403,1
0cTLKPTA5rwpjrGutKO1r8,Csay Csay,0.73,0.218,0.601,113.274,0.472,-8.746,0.0652,361178,6,0.0625,0.0422,0
2kbG99CwKxSZ0NTE4xhteT,Gratitude,0.688,0.00384,0.888,120.064,0.0,-5.588,0.0981,217386,11,0.401,0.0957,1
5rmCzmaH2traCVwGXbX3Sm,Gunpoint Pt. II,0.57,0.402,0.912,125.986,0.791,-5.61,0.186,278820,11,0.55,0.0342,0
4fZYzz6EpySAtyBb5Xciqa,Ammi Ammi,0.609,0.359,0.573,109.8,0.423,-11.871,0.596,209840,11,0.492,0.247,1
3DwBvJjV6WCDkjpBcHGMDY,Drawn,0.721,0.066,0.625,119.999,0.911,-10.559,0.122,260938,10,0.571,0.0504,0
1sC2InSbuISimH8Svsw4c8,Somebody to Love Tonight,0.734,0.528,0.562,105.999,0.918,-11.348,0.104,454682,6,0.775,0.0373,0
6cZvpqGxdv9uecOw4chV7H,You're so Cool,0.374,0.636,0.527,84.995,0.0406,-7.329,0.118,255030,1,0.0781,0.0293,0
5H6bqE8a3FwbdiZEnXFSqd,Midnight on Rainbow Road (BAB 5),0.539,0.611,0.832,109.01,0.971,-7.532,0.29,383669,5,0.147,0.0479,0
2FjDg4FQiTRmVFrQwZJRL5,Unknown,0.823,0.0317,0.517,116.003,0.869,-12.552,0.0776,457856,4,0.131,0.0445,1
1usniPDaV3LohZCPXnvivD,Obsidian Morning,0.569,0.00144,0.866,123.049,0.731,-5.588,0.0433,314634,1,0.464,0.0803,1
5np7wBYlWvAoXxDVWUPWZT,Pre,0.557,0.137,0.682,110.988,0.735,-11.385,0.108,314863,4,0.0784,0.0349,0
4NqxAPv6ZAg9Lccf1QFTVg,Haunted (feat. Sevdaliza),0.623,0.402,0.377,122.591,0.0166,-10.287,0.105,207835,8,0.397,0.0816,0
3jzerzfM8lLFej7MAry7qG,Kandaiki,0.31,0.781,0.428,92.294,0.922,-13.055,0.0478,315693,10,0.582,0.0305,0
5WZD4aZbU5KwGPzEs9Zu6A,Awaken,0.805,0.000394,0.87,114.0,0.755,-8.656,0.11,344259,6,0.851,0.0342,1
6OVjLqyFAjVW46275YKmeI,2nd Touch - Roman Flügel Remix,0.707,0.0248,0.566,119.989,0.699,-7.489,0.106,454124,9,0.421,0.0365,0
3bu35oKLRgaZvqnbsCji5E,Forgiven,0.67,0.0575,0.737,107.014,0.726,-9.417,0.229,314119,0,0.45,0.0399,0
5vG7iwUFxDI8xSDfya1Ist,LONG DISTANCE,0.633,0.779,0.764,75.52,0.000188,-4.594,0.408,219474,3,0.374,0.376,1
2Luqfi5MDDR4iC7n3NzYWB,"Dead Friends (feat. Andrea, Nonamegypsy & Thundercat)",0.477,0.456,0.859,109.197,0.0,-5.397,0.173,213289,6,0.506,0.305,0
5pLeAChZvoVYikxQfVvUOd,Men of Glass,0.386,0.235,0.694,112.286,0.0166,-8.096,0.166,262268,7,0.154,0.0584,0
6iL9iIXKW1w1U4EH1tz4o1,"Sooty Shearwater, King of Migration",0.802,0.0952,0.563,122.012,0.891,-9.208,0.109,292410,8,0.0776,0.0576,1
1YTfQ9rW1OhIyZiF1F89Lg,Do My Thing,0.849,0.0768,0.863,122.009,0.858,-5.714,0.102,215877,1,0.166,0.104,1
70URh1j5dgFbK9Odc5yCkA,First Light,0.615,0.328,0.495,146.027,0.218,-9.468,0.0767,210411,11,0.122,0.0329,1
1Vtqq62RwufehM22vjWByN,Message,0.92,0.0772,0.3,100.976,0.239,-9.308,0.0719,268880,2,0.916,0.0417,0
4HAgflaWvlNDufgCL0Xtm8,Fuckin' Up the Count,0.655,0.399,0.666,149.815,0.0,-5.573,0.13,201614,7,0.389,0.333,0
7sDcVjNU2bbgRDz8tYn935,Africa Calling,0.495,0.24,0.653,119.83,2.05e-06,-5.971,0.312,238693,0,0.93,0.0517,0
2vKfzXGoMaKjvfqk3dPstG,Everyday,0.664,0.00544,0.808,129.021,0.93,-11.068,0.0522,419187,9,0.356,0.0447,1
3JV7WZVxNCnTRvjiX3wF1g,Changaa Attack,0.693,0.165,0.829,122.961,0.645,-9.821,0.15,177737,0,0.68,0.0488,1
2hinqo5HVB7qla5iMrKUFB,Winter Linn,0.548,0.00676,0.799,90.01,0.962,-7.329,0.114,188653,9,0.371,0.0606,0
2tyApIdBzpMeUGiywV3h52,Glower,0.572,0.308,0.815,120.001,0.669,-8.17,0.0838,384591,3,0.0416,0.0506,0
6Ig6kjJsL0zwsdT1Cb2oBT,1979,0.454,0.00728,0.755,120.0,0.921,-13.548,0.0983,657562,2,0.243,0.0487,1
6khve9GNYhAq72Sv4Wgn3E,Toki no Senrei wo Uketeinai mono wo Yomuna,0.174,0.98,0.295,172.164,0.881,-17.682,0.122,109973,5,0.498,0.0381,0
70XyAVH4pHLgZ2QNvmv1D9,Seeds,0.302,0.912,0.271,112.362,0.000788,-12.34,0.0999,234680,10,0.182,0.0311,1
1ZuBqsl5K0riNCQ7ZLkPpw,Malukayi,0.601,0.177,0.813,101.587,0.0766,-7.961,0.334,360097,9,0.185,0.0328,1
25tunVQWLKWDbV2H9dA1Qc,Movements,0.43,0.255,0.586,180.136,0.0,-7.397,0.0692,269333,11,0.17,0.388,0
4cdufTA09eo6h9aTA4ATvz,Clear Skies,0.518,0.56,0.523,115.999,0.939,-13.674,0.14,316656,6,0.461,0.0322,0
2yxyRfIh4jXQIaFoB2roWC,Two Brothers,0.673,0.088,0.857,109.99,0.0108,-7.493,0.0754,347613,4,0.47,0.0422,0
5R5shSt0yzM6aeZvJ06s0j,Breathing Underwater,0.511,0.487,0.391,112.196,0.0,-10.85,0.112,344320,7,0.58,0.0443,1
3loLXLMqHTwtY9ycNhIoDR,Coming Home,0.514,0.456,0.453,75.548,0.000181,-7.062,0.178,215613,6,0.54,0.0267,1
3Iap0TRPPdl528Wk9kV4zq,Gelis,0.41,0.97,0.0847,105.874,0.945,-21.623,0.11,188250,10,0.0826,0.0434,0
3zdW3zHXGuIBloCD8YnOei,Forever Dolphin Love,0.505,0.83,0.373,122.13,0.807,-12.923,0.083,604333,6,0.0903,0.0414,1
5pzhKQbRtZYJshOHGtufPw,Abraham's Theme,0.211,0.807,0.015,73.644,0.0991,-31.064,0.077,182587,1,0.0341,0.0434,0
1x6fQ08Smj58AYlSchDMVV,Don't Wait,0.766,0.2,0.536,106.981,0.741,-10.454,0.0664,317560,11,0.142,0.0663,0
2lxcJ9yLt9YhBowyKw06Mm,D&T - Dorian Concept Remix,0.534,0.0685,0.688,109.505,0.765,-5.956,0.0935,308067,2,0.11,0.0498,1
4OpLrdhfNtM4B7nzB0SQqy,Clear,0.818,0.111,0.797,120.007,0.894,-7.178,0.107,322387,8,0.53,0.0415,1
5Tiqg3D1R7iK1cclflnF2H,Something In The Air - Bonobo Remix,0.728,0.0532,0.71,118.011,0.901,-9.903,0.035,366989,11,0.157,0.0537,0
08Pf43rcNQz5JkMq4H4gJz,Mama's Wisdom,0.626,0.589,0.729,121.906,0.896,-8.612,0.156,283887,4,0.147,0.0417,0
20OvtcB4riRmoXeGoyr5UA,Primative People - Tale Of Us Remix,0.653,0.00944,0.814,120.004,0.656,-8.641,0.162,426783,11,0.507,0.0372,0
7nQQCm9y6lxnk4WdVCvQVy,Lydia,0.669,0.0135,0.545,118.031,0.899,-11.611,0.118,344347,1,0.327,0.067,1
2XeheVhX7rgA6tWOJdyIqX,Maputo Jam,0.719,0.13,0.781,119.981,0.031,-7.595,0.11,305714,8,0.347,0.271,0
3hPQQLoF4w3tfe8ZliOs8v,Moon Circles,0.786,0.121,0.725,119.988,0.805,-6.911,0.163,244093,11,0.716,0.0485,1
3dPSsk7SMKHTiV311iovMI,Naoko,0.687,0.0854,0.796,123.001,0.903,-8.923,0.342,366573,5,0.566,0.0456,0
2ePf1Ec3J5J6agLnflmrk2,First Fires - Maya Jane Coles Remix,0.756,0.0122,0.695,116.038,0.184,-6.733,0.0814,352886,1,0.561,0.0321,1
45Kuq3ZNftGinVWu1TThnA,Lapwing,0.713,0.00285,0.763,120.966,0.701,-6.225,0.0579,257725,3,0.884,0.0499,0
6XOcK5vRlhQHdGk0l9VWzq,Requiem,0.81,0.0124,0.71,120.005,0.891,-11.372,0.0565,450500,1,0.881,0.0576,1
49S1t6AVGQn2re2jFp7elt,Bissao - Pilooski Edit,0.825,0.534,0.717,119.969,0.00512,-6.402,0.437,342448,3,0.163,0.229,1
7oIi9sXd1eVPpj3iBKR2vz,Woo Ha,0.659,0.000157,0.928,124.972,0.0834,-7.726,0.335,355178,1,0.425,0.211,1
0nkKToaJu16rYa7lJ9oYCn,Reflected,0.555,0.921,0.277,127.941,0.157,-11.641,0.0955,240656,0,0.0437,0.0858,0
6moHGusnsgfjUJ8qJFwmif,Decisions,0.611,0.446,0.471,128.018,0.312,-13.272,0.136,194907,6,0.43,0.125,0
3myznUOJDSBLSW7boRvPVa,The Tempest,0.416,0.0487,0.697,125.041,0.387,-9.484,0.281,250897,10,0.147,0.07,0
7xRKHhAYDixP5I3fwOB5p8,Runnin' - Machinedrum Remix,0.534,0.096,0.782,160.035,0.00124,-7.338,0.221,314416,2,0.305,0.0531,0
7rlDmA8x2FO6plemjnPE0i,Embryonic - Lone Remix,0.459,0.507,0.811,159.976,0.758,-5.9,0.137,281844,6,0.19,0.0356,0
3OjXa0HLoWhbwxyDSNWTGa,Glassbeadgames - 8 Hours at Fabric Dub,0.845,0.0275,0.564,123.979,0.714,-11.955,0.0753,481690,9,0.356,0.102,0
6vhmHKMhUModBQccVcCKSb,Bambro Koyo Ganda,0.725,0.202,0.572,115.52,0.34,-10.217,0.118,302428,1,0.185,0.057,1
0UoXzSgRU5Igibr2Wntm9w,Elephants - Original Mix,0.759,0.0387,0.402,117.997,0.827,-13.783,0.101,499384,10,0.0854,0.082,0
37Cf0ZTkUPOIaY8pbdeP7P,Kinly Estellar,0.6,0.00161,0.923,120.0,0.7,-7.7,0.334,467396,2,0.269,0.0351,1
0izbMfR7hvGHEoGBD5bBli,Linked,0.713,0.539,0.725,122.041,0.886,-9.951,0.111,369462,6,0.24,0.0385,1
6ngzqaNMiF72SpefEKarOq,Trébucher,0.534,0.023,0.842,125.0,0.768,-8.295,0.661,351247,6,0.224,0.0414,1
3sJCADvtbzgKPzEBHhHSLY,One More Fluorescent Rush,0.612,0.00322,0.984,124.877,0.889,-7.645,0.112,387065,10,0.398,0.0335,0
5tVXm479a7e1NybJcq1QIQ,Outgrown,0.511,0.0425,0.818,127.972,0.916,-6.67,0.0969,365033,1,0.153,0.0333,1
5seZV3dCxExd7Q36KwWh2S,Hey Mama,0.792,0.0196,0.693,127.004,0.866,-9.099,0.0653,459738,1,0.113,0.0466,1
7ocA5x1DLDKBHPpFD0K4EF,Bosphorus,0.524,0.0201,0.793,124.929,0.597,-7.511,0.0347,384500,10,0.44,0.0498,0
5dZ8vK6v8Q7esoixhk3VHD,Ahmad - Damiano Von Erckert Mix,0.831,0.129,0.686,120.966,0.516,-8.945,0.0835,307438,6,0.465,0.076,0
4RTPdgun3QimcZbytzLxOC,Song For Mr. Lewis - Original Mix,0.718,0.0216,0.644,127.008,0.851,-9.24,0.0459,537492,10,0.697,0.0496,0
6YcWUCLMUyTaKScNXIG3qI,Stand Up! - Pangaea's Mix,0.437,0.00942,0.683,191.208,0.215,-11.695,0.0935,345186,7,0.0837,0.209,1
5fXHswaQRTvzfwTC8CW5Ew,Casa - Axel Boman Dub Mix,0.757,0.0158,0.905,124.003,0.874,-8.0,0.0928,588858,11,0.553,0.0507,1
3UXjKuSMHCF20xoiVanhPv,Shakara (Oloje),0.648,0.272,0.714,119.992,0.047,-6.627,0.216,805733,10,0.596,0.0411,0
20YfhQiwRzzQgrltg5rGE5,Changa,0.819,0.00414,0.754,124.978,0.552,-7.608,0.0657,281381,7,0.632,0.192,1
7D0PZGU2aSwYWOvvMWzUUl,Kerala,0.708,0.0233,0.739,125.047,0.62,-9.577,0.172,237547,7,0.142,0.057,0
61g7oQKm8DFEL7r2g9LS8x,Migration,0.561,0.763,0.565,122.072,0.948,-12.374,0.166,327400,1,0.0392,0.0373,1
3AW6V6zWH45jI7eNPnSDfT,7th Sevens,0.656,0.0281,0.653,117.999,0.858,-11.883,0.112,307328,6,0.199,0.0396,0
2pYvd6cHcAIMAM6xMD6nok,Break Apart,0.648,0.864,0.458,119.96,0.0944,-15.169,0.366,274693,5,0.0848,0.0311,1
7iE9oBkH73M1K74gyjjx7c,Towers,0.734,0.29,0.553,135.037,0.775,-10.079,0.118,216664,9,0.336,0.0594,0
4cwDC2Yk2zqOp6NMX6v750,Prelude,0.215,0.885,0.341,94.599,0.0667,-7.572,0.337,78267,10,0.167,0.0301,0
7sqii6BhIDpJChYpU3WjwS,Kiara,0.595,0.195,0.788,97.012,0.202,-10.128,0.153,230307,3,0.414,0.363,0
7Cg3F9ZsZ2TYUnlza49NYh,Kong,0.542,0.173,0.749,94.031,0.942,-8.333,0.315,237827,6,0.674,0.0277,0
15IVKRhTPXp4lKtwl568KS,Surface,0.559,0.231,0.613,109.947,3.47e-06,-7.891,0.0742,251172,3,0.213,0.0343,0
2lJ4d8MCT6ZlDRHKJ1br14,Cirrus,0.64,0.395,0.844,119.042,0.933,-8.412,0.0827,352247,2,0.364,0.0374,0
6BbFwwHnzY74a8GOsDg8Sn,Outlier,0.693,0.23,0.59,117.006,0.834,-7.232,0.0685,475480,4,0.237,0.0464,0
2y1cW84gbL4ghBD2HwcQ3x,We Could Forever,0.669,0.0181,0.885,116.955,0.88,-7.08,0.265,259840,7,0.636,0.0378,0
3aWPdd6U1xbsIEGEpUaPyQ,No Reason,0.656,0.321,0.589,121.003,0.532,-12.332,0.104,448984,5,0.155,0.0493,0
4GroumsjzAcgCwJzTGY7px,Ontario,0.54,0.236,0.461,89.995,0.531,-9.427,0.0865,232550,10,0.107,0.0341,0
4MSKGtnxTdqIypqwTDY3em,Figures,0.296,0.564,0.4,88.857,0.13,-11.609,0.116,368237,10,0.184,0.0462,0
5DAjrJqXqYtgr67pVhmUeR,Kerala,0.529,0.0237,0.739,124.75,0.607,-9.578,0.171,237547,7,0.138,0.0718,0
2Yz2Z1ENB85nYrK3Rg2qxO,First Fires,0.606,0.385,0.408,110.01,0.29,-10.539,0.437,278294,8,0.211,0.0362,1
7rF2bHXc5wa3hM3114pppm,Know You,0.734,0.047,0.702,126.995,0.669,-8.179,0.179,245288,3,0.168,0.0409,0
