track_id,track_name,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,duration_ms,key,valence,speechiness,mode,play_number,playlist_number,tempo_scaled
1SCXEzZQj8Izc0dU5eLbCj,"Chocolate - Live From The O2, London. 16.12.16",0.434,0.023,0.863,204.094,6.94e-05,-8.117,0.403,238967,11,0.628,0.27,1,1335,0,0.9921587500668426
4ZhbD69otaeNjjChA9h8qv,Rumblah,0.736,0.0269,0.789,128.0,0.825,-7.122,0.0732,242000,0,0.277,0.0828,0,1336,0,0.6222442600397653
22MfEGdH3Noyx9GfyZWpFz,Tina,0.746,0.00272,0.91,128.007,0.262,-8.807,0.364,262500,5,0.286,0.0584,0,1337,0,0.6222782890227363
6ApvETfR03Th0uFdTBzzTh,Turning You On,0.793,0.00903,0.783,120.013,0.717,-8.079,0.0893,405246,4,0.782,0.08,0,1338,0,0.5834171904699402
46E2xeKBLrxS8hJ37Gq35G,Billie (loving arms),0.648,0.0561,0.775,128.072,0.0,-4.798,0.444,217266,5,0.371,0.0694,1,1339,0,0.6225942724360377
4wgE9XKaHBl9E42jK7AgVu,Grammar,0.805,0.00118,0.648,130.02,0.769,-8.357,0.0672,461538,0,0.512,0.108,0,1340,0,0.6320640522685179
3wOqhiifJgWZl6FZSQvyqK,Dive,0.677,0.182,0.67,124.994,0.588,-7.096,0.154,286640,7,0.513,0.0387,1,1341,0,0.6076312424953939
1nMeu2icfWJoL7FxmoABUI,Curtain,0.586,0.548,0.534,114.974,0.686,-9.156,0.0981,431907,6,0.419,0.0281,1,1342,0,0.558921184014156
5XlzuIySfqhqMv5MqjHj6H,Tell me Somethin',0.78,0.033,0.872,127.033,0.367,-7.988,0.109,226772,11,0.776,0.0523,0,1343,0,0.6175433991064961
3SREiqxY1wbKjn6zgxT0l7,Reminisce Avenue,0.832,0.00716,0.569,123.993,0.728,-10.864,0.0782,224062,9,0.304,0.0533,0,1344,0,0.6027650979305517
01VnZjisHsm8XCYmsUYtgZ,Everytime - Girls of the Internet Remix,0.802,0.0482,0.266,125.992,0.883,-16.126,0.103,221166,6,0.634,0.0812,1,1345,0,0.6124828032103915
2GURxlUYjJmVTiQp9CruWP,Improvise at Noon,0.835,0.00401,0.658,125.001,0.873,-8.387,0.081,232320,8,0.634,0.116,1,1346,0,0.6076652714783649
2sVhVmoaj5gsHQ3ZlageLv,Da Svidaniya,0.811,0.0491,0.733,120.985,0.784,-9.908,0.306,138829,2,0.881,0.112,1,1347,0,0.5881423578196172
2strBUa5wqXflJ1P5OHPUr,Spooky,0.78,0.00768,0.952,128.001,0.708,-5.838,0.147,171500,6,0.542,0.0463,0,1348,0,0.6222491213230469
25VCcIhDKjPQtz7ZeDvTr5,See You,0.834,0.00277,0.931,125.004,0.749,-5.542,0.0807,192000,2,0.773,0.0505,1,1349,0,0.6076798553282096
475B0rNgiaycpb5tS8fjzP,How I Feel - Biscits Remix,0.684,0.0844,0.953,123.984,0.363,-6.862,0.31,205000,10,0.569,0.0624,0,1350,0,0.6027213463810176
0wzUOwnyjy838JD1GYOnT4,I Ain't A Freak,0.807,0.000146,0.944,127.021,0.674,-6.612,0.119,204154,10,0.843,0.0489,1,1351,0,0.6174850637071174
5F6sIuoPbkLDmm7jfqCJd9,Feeling Alright,0.763,0.00274,0.805,126.024,0.00441,-6.297,0.224,169524,4,0.782,0.129,0,1352,0,0.6126383642754014
0x70a1mdqojOghwbarZUEU,Lil Mama - FREAK ON Remix,0.762,0.00534,0.946,126.0,0.849,-6.903,0.26,173333,7,0.648,0.0417,1,1353,0,0.612521693476644
0qSF3ZOzrzyyDMzsVI0bk9,Horoscopes and Marijuana,0.8,0.01,0.902,129.039,0.918,-3.823,0.0737,279070,1,0.827,0.0916,0,1354,0,0.6272951333693068
5xtRZLVylKONYcIK9nQUx4,Crescendo,0.789,0.00325,0.967,126.028,0.719,-3.576,0.101,125684,1,0.705,0.0484,1,1355,0,0.6126578094085277
4NBDA0cXvCzT9ZxIua8v3u,My Own,0.817,0.0425,0.609,126.136,0.814,-6.049,0.129,140983,11,0.657,0.146,1,1356,0,0.6131828280029362
2uG2tQYfa214daibOJhosT,Medea,0.752,0.0301,0.975,126.003,0.797,-7.61,0.183,163208,1,0.588,0.0616,1,1357,0,0.6125362773264886
5tnHZdFvvEtSJQBIe93yMX,Merode,0.741,0.371,0.898,127.052,0.00921,-6.318,0.082,170079,7,0.204,0.0778,0,1358,0,0.6176357634888459
01NnZEWlqnbh7VTx9LewHJ,Play The Music,0.737,2.65e-05,0.899,123.991,0.922,-7.109,0.178,185806,9,0.692,0.0698,0,1359,0,0.6027553753639886
75Q1p8Sm2xZiTaZLFkKWWL,Pullin Up,0.689,0.138,0.968,126.995,0.901,-4.68,0.332,185197,1,0.812,0.0444,1,1360,0,0.6173586703417968
6cVgPQEvXfXaWoUjZW45PK,I'm in Love with You,0.698,0.034,0.83,124.993,0.464,-6.186,0.286,200632,1,0.335,0.0346,1,1361,0,0.6076263812121123
685mci06qgEV0OfZqwq3N6,Stop Thinkin' - Radio Edit,0.826,0.00315,0.727,128.006,0.00547,-9.569,0.151,180469,7,0.693,0.0695,1,1362,0,0.6222734277394547
6gGIHCtFtUavJyrhIJr8cP,Understand,0.816,0.012,0.979,126.032,0.557,-5.524,0.28,234405,10,0.763,0.0678,1,1363,0,0.6126772545416539
7BFEDDCUYqYXnVH5ItVvOo,Desire,0.74,0.0231,0.865,119.987,0.0765,-7.761,0.089,352012,0,0.603,0.088,1,1364,0,0.5832907971046196
0NHMIpUN5tk0zbHNvkIiav,THE ONE,0.688,0.681,0.861,120.973,0.756,-6.022,0.239,160661,1,0.773,0.105,1,1365,0,0.5880840224202385
6cuVkqbMZyDcNyUXHr9Lpf,Time Machine,0.739,0.00132,0.91,133.973,0.0913,-5.577,0.088,207775,11,0.923,0.0482,0,1366,0,0.6512807050805273
4Wuhb6qTENf4xtIOzf0QGr,Border River Flow,0.768,0.0619,0.792,124.038,0.863,-9.863,0.0799,236976,5,0.577,0.0494,0,1367,0,0.6029838556782219
2FxIyDy2kbxGEizRR2JKfB,rendez-vous,0.572,0.106,0.462,75.125,0.0479,-12.588,0.145,204998,6,0.443,0.0841,1,1368,0,0.36520390652724505
1d90QLt1WgcIKpJFFCqL4Z,26時,0.789,0.0496,0.393,173.837,9.05e-05,-11.845,0.128,143500,2,0.512,0.492,1,1369,0,0.8450709018166616
6txvQu0zUbiqG24A8XMLnK,Miracle Maker,0.609,0.00124,0.94,128.001,0.269,-6.097,0.15,188592,10,0.238,0.0617,1,1370,0,0.6222491213230469
2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],0.794,0.0426,0.811,116.047,1.07e-06,-8.966,0.101,248413,6,0.862,0.038,0,1371,0,0.5641373409752707
3yyWyHmynAWWCPASifJ7Ev,Don't Matter - Recorded at Spotify Studios NYC,0.574,0.322,0.332,75.919,0.0,-10.765,0.076,189725,10,0.411,0.407,1,1372,0,0.3690637654528042
4mUWS2M0eoM8jezmEJPbFh,WALLS,0.7,0.0719,0.643,122.013,0.724,-9.201,0.116,287123,6,0.336,0.0452,1,1373,0,0.5931397570330617
2rTvyBnRGBkS37HsGRs6Uj,Got To Keep On,0.721,0.048,0.867,125.005,0.125,-6.209,0.0828,316680,6,0.917,0.0528,0,1374,0,0.607684716611491
2qrhwoAn9s6q1C31811SVS,Smiley,0.626,0.00625,0.936,140.028,0.0116,-5.122,0.204,429012,5,0.748,0.0474,0,1375,0,0.680715775350377
1HEAdiEtqfNwRiWLBflKgn,The One,0.711,0.000378,0.807,131.08,0.731,-7.184,0.054,301839,10,0.506,0.063,1,1376,0,0.6372170125469722
7sdBFqJHEnecbISOXexcSn,フライディ・チャイナタウン - Night Tempo Showa Groove Mix,0.566,0.0948,0.863,127.907,0.0,-2.454,0.227,206060,11,0.64,0.345,0,1377,0,0.6217921606945801
1qNPEyERLjuucpdAf0zaXI,Zilla,0.798,0.00784,0.943,127.988,0.881,-6.433,0.121,206279,11,0.171,0.0562,0,1378,0,0.6221859246403866
5bhOsQvU83A6qGucXOAmTv,Vista Mare Forever,0.673,0.0634,0.878,144.018,0.919,-7.723,0.0964,349500,5,0.817,0.0516,1,1379,0,0.7001122956438041
7bIqHtObwmyE16EazeXHWa,Monica Vitti,0.674,0.00263,0.968,133.984,0.897,-6.837,0.0809,274739,0,0.74,0.0493,0,1380,0,0.6513341791966244
7rID1ForJ2U3YT6N8oVMbO,200417 - Edit,0.783,0.177,0.847,127.003,0.835,-9.625,0.331,252564,10,0.449,0.0445,1,1381,0,0.6173975606080493
587merZ6HZx128D6URmP7h,More Love - Edit,0.724,0.000666,0.826,123.993,0.36,-8.369,0.0366,219840,5,0.832,0.0455,0,1382,0,0.6027650979305517
0q8kog3tGJq2wA6K8IT6jC,Sleeping Beauty,0.633,0.000528,0.927,125.007,0.796,-6.457,0.576,209280,0,0.389,0.0342,1,1383,0,0.6076944391780542
7342HovOmNf892xYBaHc94,Crossroads,0.576,0.0343,0.758,123.996,0.353,-10.181,0.0859,410471,5,0.468,0.0481,0,1384,0,0.6027796817803963
2bpvml9LqQIWz1wkiYUcv0,Rare Happiness,0.81,0.112,0.686,120.01,0.893,-10.329,0.0765,351207,7,0.72,0.0601,1,1385,0,0.5834026066200956
6waMXqL7yeAV9zJwGGaJYL,Minnoch,0.729,0.000202,0.616,123.014,0.722,-9.185,0.0738,344070,6,0.361,0.0789,0,1386,0,0.5980059015979038
4UObETVJqNqIR0yQDbgJkV,Morning Breeze,0.669,0.0283,0.925,123.001,0.893,-10.04,0.0902,431907,10,0.938,0.0427,0,1387,0,0.5979427049152436
5NwwZk6qFja1Z2ONlUbaJs,Dehors (Intro),0.612,0.439,0.943,115.002,0.225,-10.964,0.0848,159749,6,0.661,0.0461,0,1388,0,0.5590572999460397
0OBZmbE9w1dW1vkE5he5Ec,Club Miyako,0.8,0.137,0.746,126.997,0.945,-10.182,0.075,408500,4,0.836,0.0486,0,1389,0,0.61736839290836
65TBOUH9ETpTw2BHUxZURw,That’s The Kind Of Love I’ve Got for You - Cover,0.634,0.00157,0.912,124.054,0.0126,-5.323,0.051,429761,11,0.306,0.0471,0,1390,0,0.603061636210727
0gdS1Bf65Q9Rm8Ps92uWpv,Lizard Den,0.695,0.00215,0.884,132.001,0.826,-8.259,0.0902,307635,1,0.412,0.0429,1,1391,0,0.6416942544492895
4W3H4P0nAq92uht2krBYTi,Must Be Right,0.77,0.0307,0.714,136.998,0.828,-8.598,0.3,214000,2,0.485,0.0408,1,1392,0,0.6659860870072482
3oZOhcGFBx5AdxDmpp209k,Madres,0.608,0.00505,0.847,123.99,0.689,-8.731,0.136,236129,7,0.548,0.0353,1,1393,0,0.602750514080707
0LdAEUc7gyEY6xIG9y3lLM,Candle Flame,0.673,0.143,0.72,123.032,1.82e-05,-7.318,0.913,174021,9,0.588,0.039,0,1394,0,0.5980934046969719
4zlbKky2yA657Sk5rekZoR,Baby again..,0.847,0.00355,0.724,126.983,0.00339,-7.668,0.0731,319964,2,0.326,0.047,1,1395,0,0.6173003349424181
6a9aAiPtlWH2QRytRAw1As,Rain Dance,0.705,0.00206,0.98,133.003,0.816,-6.007,0.124,319134,8,0.553,0.0499,1,1396,0,0.6465652602974132
26bsKC1HOzl44b0lyiKX6L,Whirl,0.797,0.001,0.943,124.012,0.737,-5.004,0.05,361070,8,0.665,0.0661,1,1397,0,0.6028574623129014
5ikx3xVoCAoEMh47AYmZNe,Sims,0.544,0.563,0.373,98.423,0.0,-9.136,0.0635,155080,2,0.519,0.405,1,1398,0,0.4784620844210455
6Rf3dWdNQs5LTqFOiavqQr,Canada (feat. Alessia Cara),0.635,0.626,0.262,93.237,0.0,-12.782,0.145,184009,9,0.352,0.0391,1,1399,0,0.4532514693228718
4If7JKEkzeY0WusIrOdQlC,Waves,0.84,0.135,0.338,108.024,0.0225,-8.16,0.0635,133748,6,0.927,0.0436,1,1400,0,0.5251352652073095
07is4mDimzU5oHHO6hG8kj,and the colour red,0.803,0.000394,0.581,127.006,0.824,-14.328,0.119,342000,4,0.121,0.041,0,1401,0,0.6174121444578939
70JiPk5FBlc6eymIcHPCxU,No Reason,0.642,0.00242,0.847,127.998,0.802,-7.212,0.188,240900,2,0.529,0.0394,1,1402,0,0.6222345374732022
0LH8CRXNHv7hFUNsk7M7F9,HNSCC,0.129,0.143,0.45,85.143,0.954,-16.608,0.147,151219,0,0.0766,0.0529,1,1403,0,0.4139042424419198
0KivRxhyT9xMen2cs3rJD3,Chocolate,0.612,0.00054,0.938,100.039,0.0,-4.463,0.368,224674,11,0.612,0.0623,1,1404,0,0.4863179182040475
35lxFAny9XDBkvE6r9j4uG,Happiness,0.662,0.0529,0.905,117.997,0.0521,-5.036,0.202,303904,11,0.857,0.0383,1,1405,0,0.573616843374314
0du67LyuJeUjQChxl8rTa8,26,0.643,0.809,0.458,164.16,0.00015,-8.636,0.237,159608,6,0.506,0.0875,1,1406,0,0.798028263500999
7FxjDro2UXOjSD9q11rJA9,Ame(B),0.518,0.000336,0.862,130.001,0.0213,-5.267,0.243,216987,2,0.752,0.0446,0,1407,0,0.6319716878861682
6C8e1jFGpycG8XBcyDyIFh,Ame(A),0.631,0.528,0.409,133.981,1.42e-05,-7.615,0.0411,207995,9,0.757,0.0406,0,1408,0,0.6513195953467796
7wdzLe2Gsx1RGqbvYZHASz,i,0.755,0.0208,0.884,121.927,2.97e-06,-5.296,0.248,231933,10,0.897,0.0638,0,1409,0,0.5927216866708473
7phamw5gjbHx5TuhoMogma,Mindset,0.522,0.00365,0.883,159.973,0.8,-10.464,0.125,340590,4,0.966,0.0451,0,1410,0,0.7776740704011046
6GqGMX6EV4yyAZ1CgYrwkE,B1 - Remix,0.535,0.0468,0.323,130.025,0.873,-16.59,0.238,480309,7,0.357,0.118,1,1411,0,0.6320883586849256
2vgUijXOTRMnWXDtvgMp2b,Take My Breath,0.698,0.0128,0.769,121.02,0.00166,-7.154,0.238,339023,8,0.354,0.0368,1,1412,0,0.5883125027344718
2a5KTzhsYEgkUXlpPQRDef,SSWB - AOKI takamasa Remix,0.773,0.0154,0.533,103.008,0.764,-13.182,0.095,630987,1,0.402,0.0456,1,1413,0,0.5007510682670011
4WmEIvOQ6CMkqT0WTlYzDM,Reflects,0.561,0.306,0.401,118.964,0.791,-14.6,0.279,1124000,9,0.0398,0.0938,0,1414,0,0.5783177043075831
4r3YzXbpvCtY4hI8SnaLlS,B3 - Remix,0.734,0.0981,0.355,124.991,0.89,-15.68,0.671,470420,1,0.293,0.0938,1,1415,0,0.6076166586455493
6i9O7IeD1c01m5Cy7j367S,ultratronics 04,0.8,0.102,0.988,125.975,0.708,-7.753,0.0656,284010,7,0.482,0.0686,1,1416,0,0.612400161394605
4PbBetgVpUbkq05bEGglZ9,YAZAWA,0.725,0.0524,0.917,139.548,7.39e-05,-4.465,0.119,150895,11,0.428,0.307,0,1417,0,0.6783823593752278
2uTlQeIWLnqhE9g7dsy1VK,Nectar.,0.737,0.623,0.502,104.133,0.000891,-9.291,0.204,180065,6,0.328,0.0996,0,1418,0,0.5062200119587569
1tbQ2lRPx8EvVhdaVbGSr3,FLOOR IS MINE,0.719,0.51,0.651,104.997,0.0,-6.403,0.0687,195810,10,0.563,0.0712,0,1419,0,0.5104201607140253
6Xgq7MvZiet0hVi3KaDSgJ,Holy (feat. Chance The Rapper),0.67,0.2,0.693,87.017,0.0,-8.34,0.0909,212093,6,0.388,0.35,1,1420,0,0.4230142873115645
0SSXQwZAvYAoMPCJ106i9Z,Where Are U Now,0.537,0.0187,0.548,138.829,0.000891,-9.839,0.103,240187,7,0.575,0.066,1,1421,0,0.6748870966957858
29JrmE89KgRyCxBIzq2Ocw,Strip That Down (feat. Quavo),0.873,0.199,0.495,106.033,0.0,-5.446,0.0805,202062,6,0.546,0.0518,1,1422,0,0.5154564501937221
5xwBIieMMFUmLDgvG4DjFe,Fall In Love Alone,0.676,0.316,0.625,171.883,0.000119,-5.455,0.127,205428,7,0.522,0.0711,0,1423,0,0.835571954284492
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,0.744,0.598,0.619,112.997,0.00372,-9.805,0.231,188387,0,0.641,0.039,1,1424,0,0.5493104269665107
32XaqPVTVkkuOiOPQZ3SpA,midnight love,0.284,0.717,0.538,179.708,0.105,-9.894,0.111,193929,2,0.259,0.0886,0,1425,0,0.8736114959627043
48QKOSXSIdV6nZkT0pfqLn,Flower,0.486,0.135,0.361,196.78,0.0,-7.682,0.0989,173231,0,0.5,0.21,0,1426,0,0.956603324145508
0QzuaeCEEOV40Pn7IvKEny,double take,0.656,0.845,0.436,109.239,0.0,-11.141,0.221,171743,8,0.196,0.0744,1,1427,0,0.5310417243944057
1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,0.65,0.0215,0.825,118.091,2.44e-05,-4.645,0.0936,191014,0,0.593,0.0325,1,1428,0,0.5740738040027806
4cyswVhFRY9mmUGOs3stDW,Data.Matrix,0.625,0.00808,0.523,160.013,0.802,-18.715,0.102,601000,6,0.387,0.0943,0,1429,0,0.777868521732367
65FftemJ1DbbZ45DUfHJXE,OMG,0.804,0.357,0.771,126.956,3.07e-06,-4.067,0.108,212253,9,0.739,0.0433,0,1430,0,0.617169080293816
2pIUpMhHL6L9Z5lnKxJJr9,Attention,0.811,0.236,0.648,104.988,0.0,-3.684,0.0761,180067,10,0.695,0.0368,0,1431,0,0.5103764091644912
2DwUdMJ5uxv20EhAildreg,Cookie,0.847,0.0596,0.638,156.935,0.0,-3.764,0.0894,235562,0,0.661,0.0575,1,1432,0,0.7629054917917232
0xIo8d1CLxARzQhaZwJ1RM,Age of Phase,0.706,0.316,0.697,123.993,0.763,-8.455,0.0681,342053,6,0.377,0.0361,0,1433,0,0.6027650979305517
6t2gHlvw7kTK6M7M5f7S6K,From You,0.655,0.569,0.499,140.022,0.763,-10.039,0.111,210280,0,0.255,0.0433,0,1434,0,0.6806866076506876
2jKKbVNLYFtTDPA09nESbD,Late at Night - Moods Remix,0.821,0.074,0.496,99.989,0.81,-11.211,0.0644,158454,0,0.678,0.0583,1,1435,0,0.4860748540399695
0a4MMyCrzT0En247IhqZbD,Hype Boy,0.593,0.268,0.935,99.976,0.0,-3.43,0.286,179027,4,0.783,0.225,0,1436,0,0.48601165735730917
7ImXxPecExYBbjmDEvdd4z,瞳惚れ,0.837,0.124,0.9,109.961,0.0,-4.466,0.252,257687,11,0.66,0.0897,0,1437,0,0.5345515709236924
1K1w5AcVGiqaa1tHDiISRN,エウリュノメー,0.579,0.518,0.859,121.981,0.918,-11.282,0.237,263093,3,0.618,0.0633,0,1438,0,0.5929841959680516
6bpbfkG0fU2j8Fl4HKQhJR,Elektrobank - Demo / 3/6/96,0.325,0.0124,0.898,134.073,0.178,-4.527,0.542,462907,4,0.365,0.0543,0,1439,0,0.6517668334086832
4jpGwKK85CRYrhTNY44UzN,GL,0.569,0.00101,0.861,130.013,0.902,-8.124,0.0576,175986,8,0.0316,0.0503,1,1440,0,0.6320300232855469
2erP5ewDyQHZvzHk6qK7pi,The Reason,0.576,0.201,0.657,125.992,0.642,-12.888,0.306,250173,10,0.608,0.0484,0,1441,0,0.6124828032103915
74H3X8R2cePwS3uKTNHY1F,Chapter 6 - Carl Craig Remix,0.794,0.000874,0.73,132.003,0.823,-10.598,0.108,430307,11,0.889,0.081,1,1442,0,0.6417039770158526
5NY8FqMU71tJbuz6qiZ69C,Too Late Now - Soulwax Remix,0.793,0.0235,0.948,129.999,0.289,-6.652,0.0567,398769,2,0.481,0.058,1,1443,0,0.631961965319605
5LYMamLv12UPbemOaTPyeV,Music For a Sushi Restaurant,0.72,0.258,0.715,107.041,0.0568,-4.652,0.107,193813,11,0.357,0.04,1,1444,0,0.5203566237415352
7Gq4tfeuWPjr6WQiB7aBXz,Mona Lisa,0.764,0.277,0.473,143.999,0.0,-6.59,0.117,138453,1,0.53,0.0451,0,1445,0,0.7000199312614543
3PgIrd7zdvnNt84yIODs0Y,Asagao,0.852,0.554,0.399,107.984,0.0,-6.981,0.242,198889,4,0.597,0.0546,1,1446,0,0.524940813876047
3r8RuvgbX9s7ammBn07D3W,Ditto,0.814,0.027,0.641,133.854,0.0,-5.957,0.0993,185507,6,0.183,0.111,0,1447,0,0.6507022123700215
633OoTYLBNo2UaOYHqBUMK,義務のように,0.795,0.519,0.499,106.945,0.406,-10.002,0.0931,369080,3,0.756,0.0427,0,1448,0,0.5198899405465054
2yinU1reYRahixG1q2QWxp,Halcyon & On - Logic1000 Mix,0.802,0.301,0.838,127.008,0.831,-6.176,0.135,292987,7,0.515,0.0678,1,1449,0,0.6174218670244571
6XalgLlrE2TnLaUXFrKmsw,Ebony and Ivory,0.567,0.228,0.557,106.014,0.093,-9.924,0.215,243747,11,0.296,0.0262,0,1450,0,0.5153640858113725
1KKc8f9ZiKFzOeRJJ3SYn7,STAY TUNE,0.692,0.101,0.884,122.996,0.00106,-7.794,0.182,298747,5,0.575,0.0503,1,1451,0,0.5979183984988357
63Gfp7Dqn34QRJcWYTb1DW,Rhodes (feat. どんぐりず),0.769,0.847,0.616,113.934,0.228,-7.519,0.379,277385,3,0.473,0.0753,0,1452,0,0.553865449401333
171kFwAAFjLusKsyR2p1kp,Falling,0.681,0.526,0.43,80.055,0.213,-10.775,0.073,313561,4,0.442,0.0339,0,1453,0,0.38917003310533915
6VsSAI7IlsTiXqKuCsuS81,0℃の日曜,0.695,0.282,0.544,177.972,0.000355,-6.003,0.21,250864,2,0.608,0.0664,1,1454,0,0.865172308185915
7Da7crN49ehmABnxJuo52J,Summer Situation,0.677,0.145,0.756,84.504,2.18e-06,-4.194,0.0796,290219,0,0.865,0.0641,0,1455,0,0.4107978824250026
7KwvKRJELeq16CdXTqyd4M,DAVID,0.638,0.000202,0.856,120.001,0.424,-4.07,0.0744,250573,6,0.66,0.0693,0,1456,0,0.5833588550705615
0Tzns2yPixqUJyxSodwCzA,Study For Player Piano (II),0.143,0.99,0.139,89.008,0.939,-23.471,0.177,217560,9,0.0474,0.0427,0,1457,0,0.4326931023251518
0mBAdbKjyG1uANV6jD5trK,Boom - Street Version,0.579,0.000336,0.685,93.401,0.000241,-5.738,0.0633,235760,11,0.942,0.236,0,1458,0,0.45404871978104777
6k39WGLrbuNYpdcNDjWTJt,Boom - Explicit Album Version,0.671,0.000491,0.657,94.148,2.35e-05,-5.884,0.0601,233493,11,0.952,0.107,0,1459,0,0.4576800983923736
56llEQsQOlCcI0BzXKyV6o,Cold,0.579,0.00982,0.874,141.936,0.385,-7.775,0.0795,282349,9,0.0735,0.0446,1,1460,0,0.6899911038515948
4T3fNx3CgwDRRYgmFCbD4J,Better,0.442,0.0984,0.585,97.565,0.391,-10.332,0.14,229413,0,0.116,0.0964,0,1461,0,0.4742911033654664
3IdJryu6er21ItpGwZtl3R,Static Doesn't Exist - Kode9 Remix,0.629,0.277,0.817,159.971,0.821,-11.597,0.112,333280,9,0.124,0.0645,0,1462,0,0.7776643478345414
045EJUy4tNHrB3lgvpSdND,Ghosts,0.693,0.217,0.858,126.986,0.855,-10.401,0.0989,353398,1,0.138,0.0479,1,1463,0,0.6173149187922627
4fMewVWtew1oB6d3E8x9pp,オトナブルー,0.876,0.124,0.815,130.034,0.0,-5.354,0.149,185538,11,0.696,0.0884,0,1464,0,0.6321321102344597
4z1lRmhUynyKL6NXwL3wLJ,Spending all my time - Level3-mix,0.728,0.107,0.953,130.007,0.00218,-2.432,0.0872,242053,2,0.721,0.0452,1,1465,0,0.6320008555858576
1a6ktLZUBl9Ep9t8Qkz7Tj,Rez - Remastered,0.583,0.163,0.92,127.004,0.969,-11.181,0.0567,597697,2,0.227,0.0336,1,1466,0,0.6174024218913309
3oYD2O31b05fILFpv0AXRI,さよならエレジー,0.466,0.00331,0.934,154.961,0.0,-2.736,0.277,257067,1,0.615,0.0539,1,1467,0,0.7533093185939225
5u67VJ8GAhnkFA1FolVhD0,Dark And Long - Dark Train,0.572,0.0154,0.949,135.006,0.788,-8.049,0.136,653520,10,0.748,0.0468,0,1468,0,0.6563024107103793
2jX3LIqfrXmJSznCL5x5aW,Cups,0.501,0.0485,0.716,130.106,0.903,-9.773,0.18,704707,8,0.693,0.0403,1,1469,0,0.632482122630732
7cqghhRsduVDAvF0PfCksD,Life Is Sweet - Daft Punk Remix,0.708,0.000389,0.613,124.893,0.855,-12.56,0.165,517693,1,0.498,0.0855,1,1470,0,0.6071402528839563
6ULdAv3UpBAsYbp6aRHfZs,Cliffbanger,0.728,0.000849,0.748,121.999,0.843,-10.08,0.116,246680,7,0.442,0.0526,1,1471,0,0.5930716990671198
2OBjIniSdbzB9VNkYPOJll,Harmona,0.83,0.0233,0.851,125.001,0.778,-7.63,0.111,333152,5,0.655,0.0381,1,1472,0,0.6076652714783649
6bggJGFDwd8ZzSK535TW93,Cirrus,0.64,0.391,0.845,119.038,0.93,-8.387,0.0826,349210,2,0.365,0.0374,0,1473,0,0.5786774392704186
1AR7LnrhddzleBmZYz3F64,Kingdom Of Love,0.748,0.0112,0.853,113.0,0.752,-7.938,0.0653,224000,2,0.434,0.0677,1,1474,0,0.5493250108163553
5ydk3nvvHlj9v9g2zg7SvF,Irradiation,0.787,0.00179,0.528,122.997,0.723,-8.018,0.0965,423415,2,0.294,0.044,1,1475,0,0.5979232597821172
6cOie6oyMHzoVHLmpLfHN4,Blissda,0.786,0.00561,0.633,116.984,0.899,-11.509,0.0845,343332,8,0.186,0.0389,1,1476,0,0.568692363410093
6D7eI24oGCMFyG51UBIyAD,Zidane,0.542,0.128,0.904,102.089,0.646,-6.012,0.172,249107,8,0.397,0.0615,1,1477,0,0.4962835489312469
1kORAQkJExM7phQXkUAwc7,Waves,0.693,0.531,0.509,155.942,0.0,-7.304,0.0951,200655,11,0.157,0.162,1,1478,0,0.7580782374931335
0V4l4GQhgnWQGtCWpvA7va,Crew Love,0.418,0.227,0.546,160.152,0.0,-9.057,0.229,208813,0,0.294,0.238,0,1479,0,0.7785442401085038
4c4qqhFrvOgddweMQS0ptG,Sacrifice (Remix) (feat. Swedish House Mafia),0.774,0.0312,0.742,122.028,5.03e-05,-7.391,0.0907,238033,6,0.677,0.0784,0,1480,0,0.593212676282285
1nH2PkJL1XoUq8oE6tBZoU,Sacrifice,0.735,0.0296,0.795,122.0,3.18e-05,-6.523,0.0678,188918,11,0.905,0.113,0,1481,0,0.5930765603504013
5lc6foVi6EdrzWUdq4K6hD,Fluid Dreams,0.209,0.992,0.211,130.863,0.917,-25.391,0.157,256000,7,0.319,0.0437,1,1482,0,0.6361621140748734
4hdog9vyyqG9pcppG2Izek,90210 (feat. G-Eazy),0.707,0.0306,0.707,104.039,0.0,-6.161,0.127,223296,11,0.231,0.0375,0,1483,0,0.5057630513302902
1X7eCHIaD83s2r5i95ZXUC,My Heart,0.516,0.000276,0.786,174.035,0.00369,-5.264,0.305,266900,10,0.164,0.0412,1,1484,0,0.8460334359064106
5zTSRvzagdZH8a1GmcV9Gw,Inception (Masayuki Azegami Remix),0.49,0.224,0.678,94.817,0.889,-9.59,0.113,265455,7,0.206,0.199,0,1485,0,0.4609322969077377
1gqJjjCl9kepWReQclosRu,Wanna See U,0.8,0.136,0.718,128.995,0.849,-8.923,0.0655,321977,7,0.234,0.091,0,1486,0,0.6270812369049181
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,0.618,0.0179,0.938,91.455,0.0,-3.442,0.167,269000,9,0.875,0.0456,1,1487,0,0.44458866251513074
1tZNGwoSgUAtZNalBJpd6P,A4 B.C.,0.661,0.608,0.758,163.988,0.729,-7.51,0.142,117063,9,0.971,0.0895,0,1488,0,0.7971921227765706
