0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
