track_id,track_name,danceability,acousticness,tempo,instrumentalness,loudness,key,speechiness,mode,play_number,playlist_number,tempo_scaled
3PKd9beBPjwU9RP7e1Bvke,Heaven,0.625,0.0462,125.968,0.379,-7.002,2,0.0357,1,7294,0,0.5078392401440049
1JF4SH3DwIgTsZEDWet61E,Over the Hill,0.723,0.00634,127.965,0.916,-7.215,10,0.0523,0,7295,0,0.515890133724657
2UIYDzY8jLsW48TWjSg4Bc,Forget Nothing,0.548,0.00462,127.006,0.931,-6.678,10,0.0337,0,7296,0,0.5120239309485702
41amg9GMrHUpXVvnkqLSg3,Your Love,0.706,0.304,129.979,0.871,-7.934,2,0.0393,0,7297,0,0.5240095627038425
1YWN6aPo6LbeTqk3YdABdv,The Way - Original Mix,0.626,0.0112,134.992,0.857,-3.306,1,0.0451,1,7298,0,0.5442194422831157
4TlnDzgOWnzsNlRALjDOM5,Don't (Rework),0.661,0.00329,126.0,0.17,-6.505,11,0.0457,0,7299,0,0.5079682479530089
7rxJlgKEXuDIgHOOPS2a3A,R.A.T.S.,0.718,0.134,124.994,0.787,-8.693,8,0.0539,0,7300,0,0.5039125649574475
2mE3NVgBQcuHgaKVa8rybJ,All We Have Is Now,0.467,0.00512,121.988,0.898,-5.915,6,0.0427,0,7301,0,0.4917938938991401
5CdnchxvwLJUonYfcDbgB0,Time,0.694,0.0408,127.997,0.453,-6.898,4,0.0396,0,7302,0,0.5160191415336609
1vGlw00UNHlg2psYPqw6bI,The End,0.655,0.203,122.004,0.899,-9.003,11,0.0418,0,7303,0,0.49185839780364204
7cMAJ0HETLaFeZpUywLrUt,My Fear,0.696,0.0227,130.013,0.384,-5.87,11,0.0599,0,7304,0,0.5241466335009091
6fHovUU6c7i3h7GY8S6BSs,"Yours, Mine",0.625,0.423,129.988,0.0694,-9.194,11,0.0321,0,7305,0,0.5240458461501247
40o7MmYto4JMsbRzVl514p,hold on,0.704,0.0482,127.001,0.735,-6.398,0,0.0583,0,7306,0,0.5120037734784134
4IR08BVCwQpG3QKb3yTmkr,Northbound,0.528,0.447,129.959,0.0804,-6.633,0,0.0733,0,7307,0,0.523928932823215
4NSe5EhRScbUpixWwojp7o,Arms,0.615,0.00188,122.005,0.712,-6.859,10,0.039,1,7308,0,0.4918624292976734
3fZo9f1RF24iMVBaC6fAiA,Overtones,0.683,0.0938,123.04,0.762,-7.726,6,0.0409,0,7309,0,0.49603502562014457
7vXmwendLGaahqYxpCTSvj,Echo,0.81,0.249,89.041,0.35,-4.718,8,0.15,0,7310,0,0.358968260047491
3QMbvDTgPIaB0dgb5Jr6ys,Es Vedra - Mixed,0.529,8.41e-05,125.96,0.749,-9.561,11,0.0394,0,7311,0,0.507806988191754
3E2N8qR5WeeDxuB9ky2FQE,Elevate,0.636,0.00309,124.99,0.914,-5.659,10,0.0369,0,7312,0,0.5038964389813221
6Fi1TgD8DWMUOWxpQJ4KdK,A Place 4 MNU,0.317,0.000105,133.609,0.891,-7.411,1,0.0387,1,7313,0,0.5386438860377267
1Cglgfeojykm2wk91NwLBy,Voices,0.242,0.00813,85.707,0.248,-6.572,4,0.0477,0,7314,0,0.3455272589468931
3WCkCuKDZv13MTUmL9FP7s,How The Light Gets In,0.373,0.136,128.02,0.0122,-8.271,2,0.0563,1,7315,0,0.5161118658963826
3zZo0TjsGeRzZ25qocvrgk,Love,0.622,0.389,128.072,0.863,-7.231,3,0.0451,0,7316,0,0.5163215035860139
71zap3AtA24Ac0l6VnA8dG,Brocken Bow,0.78,0.214,130.012,0.895,-11.225,6,0.0597,1,7317,0,0.5241426020068777
4ibZ27kwgti2fpkWp1x4D7,Music Won't Love You Back,0.509,0.0635,132.084,0.929,-11.92,1,0.0679,1,7318,0,0.5324958576398827
2SNEa0hRBkovPufdgGjhys,Holding U,0.492,0.145,138.136,0.778,-7.559,11,0.0628,1,7319,0,0.5568944595177526
2k12yhqdmeWawv8nGHwgPs,I Used to Dream,0.428,0.148,148.035,0.563,-13.711,1,0.0485,1,7320,0,0.5968022189343148
6TNBx9lvDcqLq1GQCPNJqH,Debold,0.553,0.727,120.317,0.855,-9.035,8,0.0664,1,7321,0,0.4850572673727156
5Vw7kRhPeUY2qJxBEq4S9C,"Girl, I'm Here .",0.494,0.191,118.485,0.0292,-5.7,3,0.135,1,7322,0,0.47767157030724017
6JyNpOts7liOCjEdqeu2h6,Big Hen (steal my joy),0.529,0.266,130.656,0.00794,-7.52,4,0.17,1,7323,0,0.526738884163082
1LjMPAZCsTIdMuwlM9PcPF,beachin,0.67,0.308,86.99,0.00123,-9.659,10,0.0393,0,7324,0,0.3506996657891448
31yu5GioN5Ig9Rcox9BDae,Non Binary Place,0.606,0.0191,149.96,0.712,-8.621,4,0.0306,0,7325,0,0.6045628449447081
3jVl8FC26dQeZQZuJbBgDa,Something Keeps Me Real Quiet,0.621,0.0371,63.997,0.793,-11.157,1,0.0666,1,7326,0,0.25800352352578343
0Ip2pWYQmo8NUxKql20QPk,Jaded,0.642,0.738,94.998,0.737,-19.865,1,0.0389,1,7327,0,0.3829838699923805
2AOc7xsvFEDHfjL5nbkPfN,JOY (Overcome),0.624,0.0731,125.865,2.63e-06,-4.638,7,0.0739,0,7328,0,0.5074239962587735
2mobDDzkskezluhIzhM7Sg,Way Back,0.685,0.0277,175.014,0.0952,-4.831,7,0.0499,1,7329,0,0.7055678964067293
3SZ0yNnQF2DHLf1dCmMwBV,Swimming,0.802,0.263,111.996,0.00122,-6.575,9,0.0857,0,7330,0,0.45151120553766017
1nGjkxMWBfQCQXN1qFOkas,anybody else but u,0.811,0.018,126.026,0.629,-5.416,8,0.055,1,7331,0,0.5080730667978246
3g6J3D6pJk9CoSEgLBYkg2,Memento,0.539,0.0609,170.009,0.0535,-6.149,11,0.0647,0,7332,0,0.685390268779707
6sURzJ8dFukg7OpT5276mZ,La vita nuova - Logic1000 Remix,0.787,0.013,120.982,0.864,-10.201,2,0.0478,1,7333,0,0.4877382109035787
0Mq7DQeSqhxaw8l4H42Wfw,nobody but u,0.821,0.119,130.004,0.223,-7.982,9,0.0531,0,7334,0,0.5241103500546267
4Qosj8bJfXBlXi35ukPiGi,It's Nice to Be Alive,0.648,0.804,126.033,0.839,-7.129,5,0.0379,1,7335,0,0.5081012872560442
0zXtX0BXeGpgNhINFCWaGh,rangerover - Vegyn Remix,0.439,0.759,74.913,0.00705,-6.626,3,0.0539,0,7336,0,0.30201131237225204
7IrBvx0yox44UZwEBqDsp4,Do What I Feel,0.806,0.146,128.046,0.868,-9.505,10,0.0575,1,7337,0,0.5162166847411982
6qp8QKv42nmSrLNQ0VvJin,Aquarium,0.602,0.711,131.017,0.749,-5.085,7,0.0516,0,7338,0,0.5281942535084077
7e07Ix0buIU3qGPUFly80T,Debold - Mk.gee Remix V7,0.741,0.921,123.122,0.666,-12.159,8,0.0749,1,7339,0,0.4963656081307172
5N9ORjMVySSfAbW3NbEHeX,Skylab District,0.561,0.0349,127.0,0.342,-8.366,2,0.042,0,7340,0,0.511999741984382
0QezBrYzFFT0f68zK6EvZI,Passion,0.699,0.49,79.968,0.782,-5.163,0,0.0369,0,7341,0,0.322390514700843
2rrq3SGYxk90xLx5fMmPhZ,I Must Apologise,0.616,0.516,157.109,0.0652,-6.098,9,0.0457,1,7342,0,0.6333839957749943
0UYbhQk9tUzDeqjcsfDFRF,Anymore,0.632,0.094,78.842,0.00278,-6.451,4,0.0814,1,7343,0,0.3178510524215169
1GIniGEbrpaq6Cfgh7NZHR,Keep the Light Inside the House,0.646,0.00632,120.018,0.141,-7.251,5,0.0448,0,7344,0,0.4838518506573351
3MIhKhsLkAqeeZYxGVCvEV,Call Me,0.641,0.125,131.971,0.797,-9.641,1,0.064,1,7345,0,0.5320402988143376
0dEuMtJf1Ye9K1w50o1jaZ,Your Love,0.614,0.00793,128.023,0.0225,-8.82,0,0.194,1,7346,0,0.5161239603784766
7AVHYVUUTusrL4zPSekFfT,Someday - salute Remix,0.627,0.0477,135.996,0.392,-8.923,8,0.12,0,7347,0,0.5482670622906143
5cvDc9SpzpQ9mYqJrMoeQW,Für Immer,0.565,0.847,139.68,0.821,-8.557,2,0.0553,0,7348,0,0.5631190863021928
6T4SujePoy0ycykUFR2k9X,Doin it different,0.569,0.165,172.02,0.109,-7.631,10,0.0616,0,7349,0,0.6934976032767983
5n2xMZmypRAUKW4PkTMy9A,Firefly,0.681,0.0014,140.981,0.00162,-8.616,3,0.0397,1,7350,0,0.5683640600370091
69oZCaR9slD5NnmXN8hKpC,Recluse,0.689,0.753,131.96,0.442,-6.112,0,0.0479,0,7351,0,0.5319959523799925
0MjMYoSWmtVYAhv1Uj3zQO,words,0.725,0.0599,134.026,0.00473,-4.699,6,0.0502,0,7352,0,0.5403250190488094
0ME6uNAGe22wEovyNvdKr8,I Need,0.764,0.0571,129.951,0.75,-6.554,1,0.0657,1,7353,0,0.523896680870964
1KXShsMkOqnDBaLZSU0Zrx,Take Me There - Laurence Guy Remix,0.635,0.00391,127.035,0.756,-7.746,0,0.0364,0,7354,0,0.51214084427548
180haH4wvnFeoccfbPCY8w,Wax,0.715,7.77e-05,135.992,0.498,-6.317,7,0.048,1,7355,0,0.5482509363144887
1VZqn2CpJjkewNFpZj488S,Up De Flats,0.761,0.318,122.995,0.074,-6.273,6,0.0529,0,7356,0,0.49585360838873277
7I9ECK74hNKtxGI5huWgiJ,You Don't Need To Fall,0.902,0.0693,135.983,0.0197,-4.377,2,0.234,0,7357,0,0.5482146528682065
55FIIN6xVEjOIEheCmdV9K,Tiptoeing - Tommy Villiers Remix,0.67,0.223,147.515,0.00472,-6.813,0,0.0343,1,7358,0,0.5947058420380008
5yFjyLryX1UPHfuLXPVxJz,Follow You,0.742,0.333,127.991,0.881,-8.351,7,0.0536,1,7359,0,0.5159949525694727
3HenGKQ9HhXxhb8bH03DbD,Wonderin',0.619,0.00164,171.999,0.0231,-6.663,2,0.0545,1,7360,0,0.6934129419021395
5g1IxCinEawQcerAMrs2tU,e-motions (with Erika de Casier),0.796,0.671,128.0,0.0272,-5.901,10,0.034,1,7361,0,0.5160312360157551
1VYqGI7PwsyHOJDAetz2Sl,Nobody Scared - Tommy Remix,0.82,0.0094,130.012,0.45,-7.052,6,0.0545,0,7362,0,0.5241426020068777
17TCTYGxieVPS1TBTUdQkc,Jaws,0.645,0.0029,130.002,0.00955,-8.577,2,0.0383,1,7363,0,0.524102287066564
0AWkXy7GTpvh8h85Np8Ug0,Vexed,0.708,0.431,160.007,4.11e-05,-7.299,6,0.079,0,7364,0,0.6450672654779135
2r7EsZmUpJS5HktTLb5uqq,Switched Up,0.653,0.219,175.038,0.232,-5.008,11,0.195,0,7365,0,0.7056646522634824
1hCorgeVVQShxiMXQnGBva,Coffee,0.761,0.0144,135.031,0.19,-7.472,10,0.0344,1,7366,0,0.5443766705503392
1IlZdF6ylDkFNNbkSjJYx7,Letters In Concrete,0.782,0.191,123.992,0.0394,-6.037,4,0.0353,0,7367,0,0.49987300793801176
50wmUC3yAds4R1E3PMuPjD,All About U,0.768,0.182,129.995,0.722,-7.482,1,0.0529,0,7368,0,0.5240740666083444
6Ao5d7TMQ92h87jQqSHGyw,Kyle (i found you),0.76,0.0757,112.023,0.0215,-9.105,5,0.285,0,7369,0,0.4516200558765073
2E51gp6rrOPtfvmrk6wIL5,Mr Valentine,0.618,0.15,159.874,3.37e-06,-6.717,1,0.222,1,7370,0,0.6445310767717408
0zqUcR7EYY8fR6s0HzwNqX,Hollow - Logic1000 Remix,0.47,0.0114,116.96,0.605,-7.516,5,0.0516,0,7371,0,0.47152354190939616
6SdQARoKk1y4IVL1OeHS9d,Forever,0.724,0.209,123.964,0.0118,-6.45,8,0.0405,1,7372,0,0.49976012610513326
3MOUt4k7KUP8qVheHT8RG0,The Distance,0.709,0.185,124.977,0.865,-6.141,10,0.0477,0,7373,0,0.5038440295589143
6GYe9bY4looLlWjY1ffJ5Y,Don’t Get Too Close,0.354,0.943,145.801,0.0135,-12.826,2,0.0322,1,7374,0,0.5877958612682274
2nDpvIiyy2mUm4BzO3roc7,If Only You,0.752,0.557,120.987,0.887,-7.84,1,0.047,1,7375,0,0.4877583683737356
4iXJe0MZ8dv4hYULSBUPgB,Patterns,0.805,0.0108,135.04,0.00464,-5.746,1,0.0812,0,7376,0,0.5444129539966216
6TF0UViz2tE4ygW9NjmYWK,Find You,0.572,0.429,130.022,0.00122,-11.4,10,0.128,1,7377,0,0.5241829169471914
1DuPTyxPS2oiZMgLAF11gj,Starstruck - Vegyn Remix,0.664,0.377,113.97,0.0,-7.85,11,0.159,0,7378,0,0.4594693747555907
7CvHifqx6H2LAKtG17JmP4,Untitled21,0.704,0.331,125.075,0.136,-6.533,5,0.142,1,7379,0,0.5042391159739888
0OFrRjcEobUV3U0ifwGS6I,Desanka,0.653,0.136,87.003,0.904,-7.193,8,0.0503,0,7380,0,0.35075207521155266
1eKMsNyEfG4m2p3k95i5Vm,Olbass All Bass 004 (140 BPM),0.745,0.936,139.96,0.96,-15.539,5,0.103,0,7381,0,0.5642479046309772
3MhbnxA1JnksiATu9xyB2c,Me (heavy),0.736,0.814,150.089,0.0168,-12.28,4,0.0997,0,7382,0,0.6050829076747551
1uy6RVUC2Qb70rlrmr9ZFh,JOY (Not Sure What I'm Going Through),0.78,0.832,129.975,0.664,-12.14,1,0.103,1,7383,0,0.5239934367277169
0vdzx5gNcGMYeAwGvDzqsv,Blush,0.663,0.0318,134.977,0.00174,-5.371,10,0.0463,1,7384,0,0.5441589698726451
21JRqTnNDTiMxzTCvzcfc3,Everybody Loves The Sunshine,0.53,0.000831,171.871,0.0112,-4.024,6,0.0495,0,7385,0,0.6928969106661238
5Knw9biZRSrQBxigmydZD8,Strangers Around (feat. just lil),0.689,0.587,130.024,0.496,-10.804,11,0.0483,0,7386,0,0.5241909799352542
6WdbnCIr16JOiDL55yXhEU,4D Anxiety,0.668,0.0586,180.026,0.85,-9.768,10,0.114,0,7387,0,0.7257737444919713
333fT7uDUEd2UcPuGVSAzP,I Need You,0.648,0.487,126.004,0.778,-7.014,0,0.0344,1,7388,0,0.5079843739291344
6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,0.696,0.252,132.962,0.000128,-8.254,5,0.05,1,7389,0,0.5360355093994282
0hneE3CWTOFd9PC3qKfJcU,Conveniency,0.677,0.0825,159.988,0.0,-6.577,9,0.103,0,7390,0,0.6449906670913174
2DocffKfDso8efpWPOYTvI,Heaven (feat. Tinashe),0.741,0.535,116.533,4.36e-06,-8.616,11,0.0876,0,7391,0,0.4698020939579999
1UTHkifQMS6znmSx2Svobk,Better Love,0.849,0.488,142.051,0.844,-5.623,9,0.0585,1,7392,0,0.5726777586505782
4idEjqHVBPG2y2nTukwUys,Someone Special,0.843,0.262,126.001,1.71e-05,-14.323,0,0.0589,1,7393,0,0.5079722794470403
7haiqL0gjm58kLX610I2rn,Rhinestone 1.7.2 [2018 Export Wav] (feat. Isabella Manfredi),0.712,0.233,115.976,0.000769,-3.582,6,0.0327,1,7394,0,0.4675565517825251
4k93qYkMwxjqEvI4AZ39Wa,Follow You - Alex Kassian Ambient Remix,0.355,0.887,85.556,0.184,-13.405,7,0.0818,1,7395,0,0.34491850334815577
3Qx9niGa1Q2inmeEnc30O5,Are You With Me,0.676,0.0617,130.073,0.574,-8.268,9,0.0299,0,7396,0,0.5243885231427915
5olysyNguusDbNGGR4M9KR,That's Tha Way Life Goes,0.696,0.616,110.017,0.00422,-5.895,10,0.043,0,7397,0,0.4435328788495728
59GW6EKtdyaJ10t2yQdqrt,Good Lies,0.688,0.0694,126.019,0.88,-4.781,10,0.0474,0,7398,0,0.508044846339605
3VgWp5x2nvvP9XFCs6UBQs,Esther - Duskus Romantic Edit,0.703,0.0185,135.028,0.00563,-11.729,0,0.108,1,7399,0,0.5443645760682451
3WPrjsHFgOMAkjHB0G6fe6,Heavy,0.779,0.0208,132.081,3.86e-06,-4.071,5,0.0483,0,7400,0,0.5324837631577886
6CTjmMYUL33Mgo6Z6Rn5iE,Something,0.601,0.648,123.041,0.843,-10.101,6,0.0339,0,7401,0,0.4960390571141759
3UBW2WFjqWpEhjOM1qO6It,Daydream of You,0.454,0.907,122.052,0.566,-16.209,0,0.0407,0,7402,0,0.492051909517148
6zNlb6YYsRHjIHBTNzoQ4X,home (feat. Kehina),0.771,0.67,105.992,0.826,-15.171,0,0.0517,0,7403,0,0.4273061153732962
6a6ukMkLFXcWvqP0fdlDfZ,Fading,0.801,0.0316,128.0,0.00894,-5.432,11,0.0763,0,7404,0,0.5160312360157551
4sm6jKJ3UnbjOzmhmGif5p,So Long,0.799,0.00312,117.402,0.665,-6.569,8,0.0753,1,7405,0,0.4733054622712631
6ULPq2iNWiykHX1acI2SGn,Cold Blooded,0.445,0.22,139.684,0.255,-6.601,2,0.0643,0,7406,0,0.5631352122783182
7EdhZv9O79tzsVMVgUcDnM,Feel This Way,0.669,0.47,128.006,0.374,-8.529,2,0.0306,0,7407,0,0.5160554249799433
7FqFB8cdeF0OLxK13fBnui,Ride For Me,0.664,0.0694,135.071,0.0533,-3.357,9,0.0721,0,7408,0,0.5445379303115941
43S78iCgG9sgoFnQyA8UKv,"Ke Shy (feat. Tyla, LuuDaDeejay & Yumbs) - Joy Orbison Remix",0.814,0.00765,118.001,0.687,-6.442,1,0.0463,0,7409,0,0.4757203271960556
0FQqSbhEzGrPiCXuNuDwVB,Whoever You Are (for you) - ones Remix,0.607,0.644,111.033,0.151,-9.685,5,0.116,0,7410,0,0.44762887678544794
521n5wagIZ1522mA2ynHDL,Tate (how i feel),0.781,0.163,125.197,0.00112,-8.228,0,0.221,1,7411,0,0.5047309582458163
5x9dNJ7IZbfvPTwLlag3np,80HD,0.607,0.279,133.946,0.573,-9.457,1,0.032,1,7412,0,0.5400024995262994
78VD0x3pZpL8F6qyH3NmlH,no place like home - Eloquin Remix,0.869,0.163,130.011,0.0229,-6.069,9,0.141,1,7413,0,0.5241385705128463
7rGMQ9jhEXmcKpE3c8y1Xi,on my mind,0.844,0.259,128.016,0.474,-7.184,7,0.0439,0,7414,0,0.516095739920257
3YgtkOxZsTuaZdL8McA1FQ,adore u,0.747,0.582,124.015,0.00413,-7.311,0,0.088,1,7415,0,0.4999657323007333
1iJL69P6zSF5lGf961kC18,Blackoak,0.637,0.369,101.966,0.131,-7.222,8,0.0436,0,7416,0,0.4110753204029881
5ippmCJ4ZQBow7qef2PK8I,Stay,0.745,0.197,128.018,0.895,-8.685,9,0.0311,0,7417,0,0.5161038029083198
66AKq60NRGFMubKsBsmCoe,Idle Away - Aleksandir Remix,0.702,0.0137,166.026,0.799,-12.211,6,0.0467,0,7418,0,0.6693328280527481
6KSo1lI5GUtlvksaDWM7ZO,Missing You,0.675,0.00301,126.023,0.0413,-6.966,0,0.0629,0,7419,0,0.5080609723157304
2dPOMJfe0ingxUn9g6S52d,Start Again,0.658,0.102,125.513,0.678,-4.608,1,0.049,1,7420,0,0.5060049103597303
6H8YJ7IHiAEqTWPV5opclB,Waiting,0.448,0.0503,84.719,0.0266,-4.649,5,0.0987,1,7421,0,0.3415441428438965
6UtNK0tycnvtCAPtCHxZ5b,Trust Again,0.891,0.194,122.023,0.119,-7.971,6,0.0681,1,7422,0,0.4919349961902381
2OVo7I9IuGruvsOj83jvtQ,Moss,0.716,0.106,136.003,0.781,-7.589,8,0.113,1,7423,0,0.5482952827488338
2qnggrsW1ztSPnphpgUWQq,JOY (Weight Wings),0.321,0.936,99.022,0.0101,-11.657,1,0.0424,1,7424,0,0.39920660197462576
59SaaebqvxHSui4LbocJYI,Halo Flip,0.458,0.00691,129.996,0.00106,-6.223,6,0.0362,0,7425,0,0.5240780981023758
0kIim0efkAEH8y0AUctVDt,Seasoning (feat. 2b.Frank),0.832,0.404,106.999,0.0385,-8.182,0,0.14,1,7426,0,0.43136582986288885
6XcUR70ImgN50ZsbqQMml6,Memory Tape One,0.883,0.107,126.97,0.383,-18.687,0,0.129,1,7427,0,0.5118787971634408
1Cc00pWEDEDiA4eEv3npjD,It's So Good,0.833,0.0514,129.996,0.609,-9.806,5,0.0406,0,7428,0,0.5240780981023758
1Ly3K26YPGfRc802bd8jsn,Ninetynine,0.707,0.17,128.004,0.496,-8.177,5,0.039,0,7429,0,0.5160473619918805
2DSQvvaojC1yu5phfWDKuB,How It Feels,0.681,0.027,124.007,0.63,-7.542,0,0.0308,0,7430,0,0.49993348034848234
6b57FDNY52AlFJa81vTijE,Valentine,0.521,0.344,123.556,0.813,-7.381,1,0.0488,0,7431,0,0.49811527654033305
56HOHQAiaXhyOzwLZYqjOf,If You Really,0.259,0.412,73.487,0.949,-7.907,0,0.0371,1,7432,0,0.296262401883514
4aAwLMBGoaIAa3q1uakrPG,Two Lee Place_2089_,0.793,0.571,107.961,0.000198,-8.321,6,0.0511,1,7433,0,0.4352441271210698
6J1J0mAEKODPz10Tthdhwv,Promises,0.605,0.208,113.893,0.0335,-7.454,5,0.2,0,7434,0,0.45915894971517496
0cFXO8OMdeLeShQoEp7pxi,Lost,0.818,0.0682,131.067,3.87e-05,-8.432,9,0.302,1,7435,0,0.5283958282099763
5CaUUACiQFEf4zR5WoeIrp,If U Need It,0.842,0.113,132.155,0.000324,-5.713,10,0.26,0,7436,0,0.5327820937161103
2MKMdhHQeRujdPrEaZp8aa,Mystery Boy - Vegyn Remix,0.586,0.723,123.905,0.0,-7.117,2,0.0344,1,7437,0,0.4995222679572823
3b8MXEYIncfT7C7h46dXB6,changes (feat. Kehina),0.664,0.606,123.023,0.737,-12.41,2,0.0353,0,7438,0,0.4959664902216112
6QEa7yYa712s2l1HE1JDuZ,Every Time I Fall - Model Man Remix,0.73,0.00508,127.53,0.16,-8.086,7,0.101,0,7439,0,0.5141364338210097
60O3TTCYh6LZFNKiicBodq,Talking Too Much,0.641,0.218,134.972,0.645,-8.421,8,0.0323,1,7440,0,0.5441388124024883
4M7bg2mEnVSRWyPMS3Uh2w,intro (for a love to face me),0.361,0.974,126.808,0.0155,-18.728,7,0.0509,0,7441,0,0.5112256951303584
4disXZYw2a6id6NkFMNd57,Skin to Skin,0.713,0.0132,132.044,0.00667,-8.276,4,0.0618,0,7442,0,0.5323345978786279
3KzLce8EeBDnGkAvx0v3Xa,(I've Been) Lookin 4 U,0.741,0.0198,142.028,0.0161,-5.339,1,0.321,1,7443,0,0.5725850342878567
4RBltccJevBLRCaKx8GeP0,Toes Down,0.594,0.305,124.004,0.0075,-8.474,1,0.0572,1,7444,0,0.49992138586638823
7jR2Owi2LqoagcQYcYtTH5,cariciasss,0.727,0.85,150.046,0.756,-10.174,5,0.0588,0,7445,0,0.6049095534314061
6VeybpSMfqWVUBwjaHNXmn,Galdem (Intro),0.589,0.917,123.975,0.0201,-15.117,10,0.104,1,7446,0,0.49980447253947835
5czsTexmkSoAeld0ZGBh8a,Red Flags,0.397,0.978,77.721,2.16e-06,-12.894,11,0.531,1,7447,0,0.31333174761234767
7IhiFqtPKncCJHF721tp8J,Snoopy,0.716,0.691,159.948,0.396,-7.317,4,0.202,1,7448,0,0.6448294073300624
4mQw0wkyombRwP19uS2mLB,Time,0.613,0.341,125.024,0.529,-9.472,5,0.035,0,7449,0,0.5040335097783888
1dN55SR4aP4EpGdYcQpPb3,Turn Me Inside,0.736,0.79,123.957,0.509,-7.763,9,0.0276,0,7450,0,0.49973190564691367
2KAa9x9KwTR6ehUWkRHHMs,Cards On The Table,0.6,0.00509,169.934,1.11e-06,-3.699,9,0.0951,1,7451,0,0.6850879067273541
3CqaTHbiU2nBy3Ar9RnDHN,Baddy On The Floor,0.652,0.00307,124.024,0.699,-6.281,6,0.0339,0,7452,0,0.5000020157470156
0QNLboKNg60M1PmEBFoY6k,Angeles,0.569,0.162,159.829,0.00214,-8.433,8,0.0457,0,7453,0,0.6443496595403291
49MMPosiIrORwUtdrG1eiQ,Ithaca,0.577,0.435,100.005,0.927,-8.285,4,0.029,0,7454,0,0.4031695606074655
2M9s7A9yAItvJmTid957Be,LDN GRLS - Gboyega's Theme,0.696,0.285,134.943,2.64e-06,-7.371,10,0.141,0,7455,0,0.5440218990755784
2aDnMYvitUgPL0SS743E8h,Falling For You,0.623,0.0712,132.814,0.359,-8.286,6,0.101,1,7456,0,0.5354388482827851
1fku1vuH8O1bVlhxeDeOEA,droplets,0.751,0.412,126.037,0.284,-6.306,6,0.0637,1,7457,0,0.5081174132321697
3Y8RTzih2Ic7zcsL8jqp58,Fool For You,0.711,0.289,114.964,0.111,-6.171,11,0.038,1,7458,0,0.4634766798227755
4A0ozX36iYDVAdWXIKmWGn,Tell You,0.853,0.352,126.009,0.00589,-8.982,6,0.175,0,7459,0,0.5080045313992912
3lk15upGEldLkgKm7f48QS,I'll Come Your Way,0.523,0.0863,137.043,0.49,-9.216,11,0.0268,0,7460,0,0.552488036541462
0OetYJHfLpapz5hq5hkAXd,Closer,0.715,0.254,127.039,0.637,-9.392,0,0.0351,1,7461,0,0.5121569702516056
2CZOLVdbBc4NDwhCVMRSzh,The Last Phone Call,0.389,0.79,78.088,0.307,-12.42,10,0.0336,1,7462,0,0.3148113059218616
5QTT9PQDW6CSl1UByi5nxt,ok :),0.701,0.401,140.04,0.873,-8.138,1,0.123,1,7463,0,0.564570424153487
1R4Ut8EB0EyJFjCb3oNfWg,Go home already,0.784,0.162,132.956,0.0991,-7.886,9,0.0412,0,7464,0,0.53601132043524
7LMsAia3rSvaNrHjgfuJzB,Into The Night,0.79,0.511,121.002,0.912,-9.915,5,0.0638,0,7465,0,0.4878188407842062
22WIjBd903xZOBdnaQXall,Pan Gloss,0.822,0.129,124.995,0.877,-11.171,5,0.0655,0,7466,0,0.503916596451479
6aZdYHEp6dkDOczK60y41d,Felt (feat. Henry Green),0.559,0.169,123.029,0.631,-9.952,4,0.0361,0,7467,0,0.4959906791857994
01VCUpI3pgLJXDabXHUlyG,Perspective,0.87,0.0153,126.012,0.778,-8.918,8,0.284,1,7468,0,0.5080166258813854
4SnuG111QPmgwRmlwhJ4Mg,Hold Me,0.762,0.586,120.0,0.764,-6.432,9,0.038,0,7469,0,0.48377928376477036
0vypXe8paGmxoY0fxkLh0X,On Your Side,0.725,0.0895,122.008,0.824,-9.026,11,0.0643,0,7470,0,0.49187452377976754
3IVzg7wBPT6h4oJbjd34uS,No More,0.653,0.06,128.005,0.82,-7.945,1,0.0449,1,7471,0,0.5160513934859119
27cgqh0VRhVeM61ugTnorD,These Things Will Come To Be,0.674,0.515,125.998,0.818,-9.138,4,0.0504,1,7472,0,0.5079601849649462
5Z4zrfHfykFUhSqNnt2Ubd,I Kinda Like It,0.829,0.0757,120.052,0.808,-9.541,0,0.0384,1,7473,0,0.4839889214544018
68Pr1RFCmybF7eK7m99a1n,Broken,0.65,0.572,120.056,0.0144,-8.835,8,0.0596,1,7474,0,0.48400504743052725
3pA6bEb7Y0lGeyysqDlzDm,Levitate,0.864,0.00749,124.007,0.869,-5.69,6,0.0432,0,7475,0,0.49993348034848234
3yqVPlWrzXPvma6zKBHRAb,Running from the Noise - Edit,0.918,0.0113,123.071,0.139,-9.569,6,0.14,0,7476,0,0.4961600019351171
5s7KszYX1mfvpKA7XCMvfw,Not Giving You Up,0.654,0.368,123.806,0.234,-7.197,0,0.178,1,7477,0,0.4991231500481763
3SqFOlaoUGG8DQLQ0pPkEU,You & I,0.697,0.00116,126.023,0.383,-8.767,0,0.043,0,7478,0,0.5080609723157304
4ba2rqxxNcXQ5rfWZMo1Q1,Feel My Love,0.505,0.335,126.981,0.397,-11.708,6,0.104,0,7479,0,0.5119231435977859
6ihglXSp2FFA9RjhiExxJR,Save Me,0.665,0.00186,120.0,0.648,-5.215,1,0.0373,0,7480,0,0.48377928376477036
